id,sort_value,software,person
3559,217,13b71402-f2cb-4aa3-9b17-639652e87ca8,b96141f9-e91a-4892-b5f2-324d77194782
3560,218,13b71402-f2cb-4aa3-9b17-639652e87ca8,5a04cbb8-6a73-47d2-8094-bb4cba867127
3561,219,13b71402-f2cb-4aa3-9b17-639652e87ca8,d44c7b58-de17-4d4e-84ff-f99c738f00fb
3562,220,13b71402-f2cb-4aa3-9b17-639652e87ca8,480d01f6-c632-4b2f-9cbc-2378967e196a
3563,221,13b71402-f2cb-4aa3-9b17-639652e87ca8,6cafe591-0018-4df8-8fc9-a7e1299a3713
3564,222,13b71402-f2cb-4aa3-9b17-639652e87ca8,89f96fcf-d4dc-44be-a3ed-a633589b7136
3565,223,13b71402-f2cb-4aa3-9b17-639652e87ca8,1772cce4-923c-49c3-98a7-d43f12439ee6
3566,224,13b71402-f2cb-4aa3-9b17-639652e87ca8,ba5da7aa-2cfb-4caf-99ec-0321f66774e3
3567,225,13b71402-f2cb-4aa3-9b17-639652e87ca8,c5050d01-41b1-454d-83ad-542873399ec1
3568,226,13b71402-f2cb-4aa3-9b17-639652e87ca8,beba2566-9423-4a50-937d-334cfcf8b9b7
3569,227,13b71402-f2cb-4aa3-9b17-639652e87ca8,20d2884c-c2e2-4808-abbc-c655bc81854b
3570,228,13b71402-f2cb-4aa3-9b17-639652e87ca8,229640d3-19aa-4213-9117-a43634c651a8
3571,229,13b71402-f2cb-4aa3-9b17-639652e87ca8,a870445d-e24e-418a-b43a-7423f00c72f8
3572,230,13b71402-f2cb-4aa3-9b17-639652e87ca8,c8b1c84d-5d50-444d-99fe-cdfd78476a55
3573,231,13b71402-f2cb-4aa3-9b17-639652e87ca8,4278013d-0002-413f-96c5-ab2f393ed0d2
3574,232,13b71402-f2cb-4aa3-9b17-639652e87ca8,1b89c0d8-910f-4caa-86fd-49277c0486ba
3575,233,13b71402-f2cb-4aa3-9b17-639652e87ca8,9e6ce1cb-8bd4-4f9a-bbdd-361884aa442f
3576,234,13b71402-f2cb-4aa3-9b17-639652e87ca8,b6947c2d-4bf7-4c00-8653-ed617eaa8870
3577,235,13b71402-f2cb-4aa3-9b17-639652e87ca8,3655a0ec-f956-4cc6-af5b-d6a6b19085d1
3578,236,13b71402-f2cb-4aa3-9b17-639652e87ca8,8f0eafe2-c440-4a7e-98b7-f5e6fe7332ff
3579,237,13b71402-f2cb-4aa3-9b17-639652e87ca8,da979f7f-b51a-40ac-9633-9d3f40f8eb13
3580,238,13b71402-f2cb-4aa3-9b17-639652e87ca8,49794b3b-7dc8-4331-8bb9-0f96017456ce
3581,239,13b71402-f2cb-4aa3-9b17-639652e87ca8,093c5955-7453-4558-906d-aacbbc90c145
3582,240,13b71402-f2cb-4aa3-9b17-639652e87ca8,0e3d5eb3-2188-48e2-beda-cbb656401129
3583,241,13b71402-f2cb-4aa3-9b17-639652e87ca8,0d577de6-f92a-4c62-9bef-1b356ab424ee
3584,242,13b71402-f2cb-4aa3-9b17-639652e87ca8,cf20aa4e-9077-4ea3-b646-fd23e7e72602
3585,243,13b71402-f2cb-4aa3-9b17-639652e87ca8,c5bf94e1-e59c-41e5-bec8-5ac68a9a81be
3586,244,13b71402-f2cb-4aa3-9b17-639652e87ca8,f8f71b90-9862-4b1b-b774-5c1d449ad78a
3587,245,13b71402-f2cb-4aa3-9b17-639652e87ca8,947d886a-aa96-445c-bd67-13ac17588839
3588,246,13b71402-f2cb-4aa3-9b17-639652e87ca8,e132e9d3-824a-49db-a649-3147764b127c
3589,247,13b71402-f2cb-4aa3-9b17-639652e87ca8,0ca4f2ff-b65c-4884-bc9e-329500ff9dc2
3590,248,13b71402-f2cb-4aa3-9b17-639652e87ca8,0cd89d9a-42c0-4956-8412-938760251bf1
3591,249,13b71402-f2cb-4aa3-9b17-639652e87ca8,fe8eee07-84fd-4009-9b91-a8daed612b0d
3592,250,13b71402-f2cb-4aa3-9b17-639652e87ca8,cb0d4784-502b-4139-8f50-d198038fd66e
3593,251,13b71402-f2cb-4aa3-9b17-639652e87ca8,8ee66668-5011-4f57-bb4a-1a20cb93eabc
3594,252,13b71402-f2cb-4aa3-9b17-639652e87ca8,58393c34-370f-44b0-a977-c5dec5fc8e2c
3595,253,13b71402-f2cb-4aa3-9b17-639652e87ca8,a9e3a41d-3216-4e8a-998f-b2e1d1a75862
3596,254,13b71402-f2cb-4aa3-9b17-639652e87ca8,07c82375-96cb-4e1d-8a0b-ed4cfe29f77b
3597,255,13b71402-f2cb-4aa3-9b17-639652e87ca8,51cf5a6d-2b14-4518-b894-84c5647a8b00
